Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
,,,,,,
2223000,1.3256675,52.55357143,13.147184,33.00948261,33.00948261,1
,,,,,,
2226000,1.3256674,50.94736842,13.014813,32.31006783,32.31006783,1
,,,,,,
2229000,1.3256675,50.05,12.928778,31.87772891,31.87772891,1
,,,,,,
2232000,1.3256675,46.74193548,12.694613,28.52763664,28.52763664,1
,,,,,,
2235000,1.3254604,49.6,12.796406,30.7186638,30.7186638,1
,,,,,,
2238000,1.3245392,48.56666667,12.993391,30.31026672,30.31026672,1
,,,,,,
2241000,1.3245392,49.61666667,13.0547695,30.00200574,30.00200574,1
,,,,,,
2244000,1.3245392,52.81818182,13.378501,33.86112109,33.86112109,1
,,,,,,
2247000,1.3245392,45.96875,13.126745,29.52341709,29.52341709,1
,,,,,,
2250000,1.3245392,49.30508475,13.460361,32.12324736,32.12324736,1
,,,,,,
2253000,1.3245392,49.36666667,13.501872,32.62789044,32.62789044,1
,,,,,,
2256000,1.3242319,49.91525424,13.340809,31.32984328,31.32984328,1
,,,,,,
2259000,1.3235989,46.79365079,13.131643,29.83580589,29.83580589,1
,,,,,,
2262000,1.3235989,47.55737705,13.0297575,29.6990529,29.6990529,1
,,,,,,
2265000,1.323599,50.70689655,13.212439,31.9640644,31.9640644,1
,,,,,,
2268000,1.323599,46.82539683,13.2732315,29.38393019,29.38393019,1
,,,,,,
2271000,1.3235989,48.81666667,13.401313,31.01806598,31.01806598,1
,,,,,,
2274000,1.323599,47.34920635,13.319419,30.1007016,30.1007016,1
,,,,,,
2277000,1.3233352,49.47457627,13.421733,31.9484336,31.9484336,1
,,,,,,
2280000,1.3230447,53.54545455,13.593748,34.15533449,34.15533449,1
,,,,,,
2283000,1.3230447,50.15254237,13.278765,31.67737709,31.67737709,1
,,,,,,
2286000,1.3230447,47.95081967,13.55853,30.96894247,30.96894247,1
,,,,,,
2289000,1.3230445,51.03448276,13.597693,32.12513107,32.12513107,1
,,,,,,
2292000,1.3230447,49.94827586,12.925342,30.22434753,30.22434753,1
,,,,,,
2295000,1.3230447,53.83636364,13.444941,34.19492191,34.19492191,1
,,,,,,
2298000,1.322565,49.03333333,13.593256,33.07969995,33.07969995,1
,,,,,,
2301000,1.3222687,54.07272727,14.025435,35.079587,35.079587,1
,,,,,,
2304000,1.3222687,48.35,14.060818,32.00895046,32.00895046,1
,,,,,,
2307000,1.3222687,49.28333333,13.340407,31.46407919,31.46407919,1
,,,,,,
2310000,1.3222687,50.36206897,13.526031,31.98500411,31.98500411,1
,,,,,,
2313000,1.3222687,49.4,13.405837,32.47785789,32.47785789,1
,,,,,,
2316000,1.3222687,49.91525424,13.646238,32.23581475,32.23581475,1
,,,,,,
2319000,1.3216516,49.45762712,14.054013,32.08655632,32.08655632,1
,,,,,,
2322000,1.3215297,51.13793103,13.718329,32.94453922,32.94453922,1
,,,,,,
2325000,1.3215296,50.34482759,13.552659,32.47479625,32.47479625,1
,,,,,,
2328000,1.3215297,51.0862069,14.084914,33.10070442,33.10070442,1
,,,,,,
2331000,1.3215296,48.68333333,13.90175,30.78365409,30.78365409,1
,,,,,,
2334000,1.3215297,52.35714286,14.436391,35.50364673,35.50364673,1
,,,,,,
2337000,1.3215021,52.25806452,13.956184,34.17091498,34.17091498,1
,,,,,,
2340000,1.3211685,51.07692308,14.360709,33.87696956,33.87696956,1
,,,,,,
2343000,1.3211687,52.60714286,14.122926,34.38856748,34.38856748,1
,,,,,,
2346000,1.3211687,53.8,14.202277,36.38960961,36.38960961,1
,,,,,,
2349000,1.3211687,55.86792453,14.240529,36.77871947,36.77871947,1
,,,,,,
2352000,1.3211685,54.33333333,14.512701,36.24298166,36.24298166,1
,,,,,,
2355000,1.3211687,53.8,14.504065,35.50765457,35.50765457,1
,,,,,,
2358000,1.3210629,48.36666667,13.943896,31.39786162,31.39786162,1
,,,,,,
2361000,1.3203603,51.98245614,14.723089,35.43306135,35.43306135,1
,,,,,,
2364000,1.3203602,53.49090909,14.04602,34.64966129,34.64966129,1
,,,,,,
2367000,1.3203602,54.90909091,14.305131,34.88825469,34.88825469,1
,,,,,,
2370000,1.3203602,49.20689655,14.559227,32.79907149,32.79907149,1
,,,,,,
2373000,1.3203602,52.375,14.403256,33.55164232,33.55164232,1
,,,,,,
2376000,1.3203602,51.84210526,14.447702,34.36872874,34.36872874,1
,,,,,,
2379000,1.3200927,53.74545455,14.654194,34.78575668,34.78575668,1
,,,,,,
2382000,1.3194425,48.61666667,13.936169,30.95063105,30.95063105,1
,,,,,,
2385000,1.3194426,52.13793103,15.2071705,34.07025068,34.07025068,1
,,,,,,
2388000,1.3194425,53.12962963,14.523086,34.84424104,34.84424104,1
,,,,,,
2391000,1.3194426,51.01724138,14.648062,34.21857914,34.21857914,1
,,,,,,
2394000,1.3194425,53.29090909,14.254545,34.92003831,34.92003831,1
,,,,,,
2397000,1.3194426,50.11864407,14.494846,32.48552873,32.48552873,1
,,,,,,
2400000,1.3190715,55.79245283,14.983934,37.10189535,37.10189535,1
,,,,,,
2403000,1.3186625,54.07407407,15.20962,36.89151216,36.89151216,1
,,,,,,
2406000,1.3186626,53.43636364,14.958835,35.78169303,35.78169303,1
,,,,,,
2409000,1.3186625,51.53448276,14.547283,33.68613528,33.68613528,1
,,,,,,
2412000,1.3186625,55.35849057,15.427678,37.78422106,37.78422106,1
,,,,,,
2415000,1.3186626,56.03846154,14.740696,38.25968688,38.25968688,1
,,,,,,
2418000,1.3186625,56.52830189,15.523976,38.72965662,38.72965662,1
,,,,,,
2421000,1.3183651,53.05454545,14.526057,33.95356494,33.95356494,1
,,,,,,
2424000,1.3181772,53.4,14.90164,35.01709865,35.01709865,1
,,,,,,
2427000,1.3181773,49.48333333,14.950501,32.02864083,32.02864083,1
,,,,,,
2430000,1.3181772,58.09803922,15.440249,40.48492929,40.48492929,1
,,,,,,
2433000,1.3181772,54.43396226,14.77471,34.81269478,34.81269478,1
,,,,,,
2436000,1.3181772,48.85245902,14.878646,33.64896424,33.64896424,1
,,,,,,
2439000,1.3181772,49.22033898,14.660725,32.82162172,32.82162172,1
,,,,,,
2442000,1.3178492,57.21153846,14.976149,38.39822556,38.39822556,1
,,,,,,
2445000,1.3177605,60.16326531,15.863923,42.62559603,42.62559603,1
,,,,,,
2448000,1.3177605,59.14,15.7304945,40.08033045,40.08033045,1
,,,,,,
2451000,1.3177603,53.29090909,15.2829685,37.32973531,37.32973531,1
,,,,,,
2454000,1.3177605,55.45283019,15.618445,37.04650494,37.04650494,1
,,,,,,
2457000,1.3177605,54.37037037,15.289946,37.47688472,37.47688472,1
,,,,,,
2460000,1.3177179,54.75806452,14.824443,36.6298331,36.6298331,1
,,,,,,
2463000,1.3171482,51.75510204,15.579822,35.42299209,35.42299209,1
,,,,,,
2466000,1.3171482,53.96363636,15.35003,35.93441403,35.93441403,1
,,,,,,
2469000,1.3171482,55.53846154,15.329731,37.55276621,37.55276621,1
,,,,,,
2472000,1.3171482,54.42592593,15.627679,36.91713875,36.91713875,1
,,,,,,
2475000,1.3171483,53,15.347451,34.67853291,34.67853291,1
,,,,,,
2478000,1.3171482,53.61818182,15.736924,37.68052809,37.68052809,1
,,,,,,
2481000,1.3170241,54.2,15.883857,36.69518238,36.69518238,1
,,,,,,
2484000,1.3162957,51.59649123,15.695495,35.08920561,35.08920561,1
,,,,,,
2487000,1.3162957,55.0754717,15.918599,39.51864831,39.51864831,1
,,,,,,
2490000,1.3162957,52.41818182,15.584282,36.36819598,36.36819598,1
,,,,,,
2493000,1.3162957,56.1509434,15.489989,37.69362198,37.69362198,1
,,,,,,
2496000,1.3162956,57.41176471,16.105701,40.52941218,40.52941218,1
,,,,,,
2499000,1.3162957,55.66037736,15.9736395,38.32674386,38.32674386,1
,,,,,,
2502000,1.3159982,53.64285714,15.637648,35.71679218,35.71679218,1
,,,,,,
2505000,1.315244,54.54716981,16.144022,38.76760477,38.76760477,1
,,,,,,
2508000,1.3152441,57.76470588,15.94679,40.17793379,40.17793379,1
,,,,,,
2511000,1.315244,56.88461538,16.08398,40.57062395,40.57062395,1
,,,,,,
2514000,1.3152438,56.63461538,16.079384,38.96607493,38.96607493,1
,,,,,,
2517000,1.315244,55.41509434,15.587328,36.3784649,36.3784649,1
,,,,,,
2520000,1.315244,55.13207547,15.321988,36.27700385,36.27700385,1
,,,,,,
2523000,1.3148195,54.94444444,16.528997,38.87049002,38.87049002,1
,,,,,,
2526000,1.3142895,58.37254902,16.434708,42.09135246,42.09135246,1
,,,,,,
2529000,1.3142893,58.16,16.540325,43.48400974,43.48400974,1
,,,,,,
2532000,1.3142893,48.27868852,15.271144,32.82906489,32.82906489,1
,,,,,,
2535000,1.3142893,52.44642857,16.295755,37.15198197,37.15198197,1
,,,,,,
2538000,1.3142893,54.03636364,16.083397,37.32419988,37.32419988,1
,,,,,,
2541000,1.3142895,56.63461538,16.052584,38.19571554,38.19571554,1
,,,,,,
2544000,1.3137962,57.11764706,16.232018,40.96713803,40.96713803,1
,,,,,,
2547000,1.313446,54.08928571,16.674421,37.83376846,37.83376846,1
,,,,,,
2550000,1.313446,56.01923077,16.25685,40.23077499,40.23077499,1
,,,,,,
2553000,1.313446,55.03773585,16.866268,39.58253619,39.58253619,1
,,,,,,
2556000,1.3134462,56.0754717,16.529331,40.35932901,40.35932901,1
,,,,,,
2559000,1.3134462,56.80392157,16.33262,40.47476447,40.47476447,1
,,,,,,
2562000,1.3134462,54.34545455,16.702862,38.36438039,38.36438039,1
,,,,,,
2565000,1.3127854,58.78,16.68506,40.99860392,40.99860392,1
,,,,,,
2568000,1.3125716,59.14,16.254164,41.83185837,41.83185837,1
,,,,,,
2571000,1.3125716,59.46938776,16.731356,41.71530075,41.71530075,1
,,,,,,
2574000,1.3125716,60.83673469,16.419754,41.91643538,41.91643538,1
,,,,,,
2577000,1.3125716,53.09090909,16.153868,36.82784393,36.82784393,1
,,,,,,
2580000,1.3125715,53.72727273,16.431322,36.71283502,36.71283502,1
,,,,,,
2583000,1.3125716,58.86,16.803722,42.32430046,42.32430046,1
,,,,,,
2586000,1.3118315,56,16.520113,39.30808519,39.30808519,1
,,,,,,
2589000,1.3117582,57.45098039,16.66136,40.69295741,40.69295741,1
,,,,,,
2592000,1.3117582,52.53571429,16.69483,36.30644671,36.30644671,1
,,,,,,
2595000,1.311758,54,16.275002,36.74168882,36.74168882,1
,,,,,,
2598000,1.3117582,57.25490196,16.602837,40.98040081,40.98040081,1
,,,,,,
2601000,1.3117582,54.07272727,16.890196,37.68065798,37.68065798,1
,,,,,,
2604000,1.3116984,62.66666667,17.457945,45.57265638,45.57265638,1
,,,,,,
2607000,1.3111306,56.03846154,17.272745,39.82067996,39.82067996,1
,,,,,,
2610000,1.3111306,55.82692308,17.229769,39.59856796,39.59856796,1
,,,,,,
2613000,1.3111306,59.26,17.39142,43.73285583,43.73285583,1
,,,,,,
2616000,1.3111306,57.34615385,17.010075,41.77951022,41.77951022,1
,,,,,,
2619000,1.3111305,61.52083333,17.152622,45.01664476,45.01664476,1
,,,,,,
2622000,1.3111306,52.63636364,16.809849,35.53850698,35.53850698,1
,,,,,,
2625000,1.3109632,55.98113208,16.738008,38.94619596,38.94619596,1
,,,,,,
2628000,1.3104383,56.82692308,16.572012,39.54294577,39.54294577,1
,,,,,,
2631000,1.3104383,56.58823529,17.66972,41.94305922,41.94305922,1
,,,,,,
2634000,1.3104383,56.69230769,16.81265,39.84000402,39.84000402,1
,,,,,,
2637000,1.3104383,52.23214286,17.198984,35.72626108,35.72626108,1
,,,,,,
2640000,1.3104383,59.44,17.379938,41.9353652,41.9353652,1
,,,,,,
2643000,1.3104383,65.33333333,17.355293,49.01220373,49.01220373,1
,,,,,,
2646000,1.3101851,58.54901961,18.120134,44.20207267,44.20207267,1
,,,,,,
2649000,1.3098537,59.85416667,17.51825,42.44679478,42.44679478,1
,,,,,,
2652000,1.3098536,60.55102041,17.32259,42.45637078,42.45637078,1
,,,,,,
2655000,1.3098536,66.13636364,17.713938,49.36745889,49.36745889,1
,,,,,,
2658000,1.3098536,60.34693878,17.252005,42.19293382,42.19293382,1
,,,,,,
2661000,1.3098537,55.88679245,17.541792,40.06645456,40.06645456,1
,,,,,,
2664000,1.3098536,55.47169811,17.658894,40.45113344,40.45113344,1
,,,,,,
2667000,1.309616,60.02040816,17.985334,43.79157845,43.79157845,1
,,,,,,
2670000,1.3094634,60.65306122,17.678638,45.47081258,45.47081258,1
,,,,,,
2673000,1.3094634,60.14285714,17.372936,42.73351989,42.73351989,1
,,,,,,
2676000,1.3094634,60.16326531,18.174173,43.463987,43.463987,1
,,,,,,
2679000,1.3094634,61.45833333,18.029322,43.94311674,43.94311674,1
,,,,,,
2682000,1.3094634,64.2173913,18.228123,46.95994962,46.95994962,1
,,,,,,
2685000,1.3094634,62,17.57104,42.97188739,42.97188739,1
,,,,,,
2688000,1.309028,59.95918367,17.819786,43.61647635,43.61647635,1
,,,,,,
2691000,1.3088871,60.6875,18.625122,45.22859561,45.22859561,1
,,,,,,
2694000,1.3088871,63.40425532,18.687258,47.62742136,47.62742136,1
,,,,,,
2697000,1.3088872,61.625,17.615324,44.39721044,44.39721044,1
,,,,,,
2700000,1.3088871,57.07692308,17.842846,41.13518096,41.13518096,1
,,,,,,
2703000,1.3088871,63.52173913,18.213076,46.8529077,46.8529077,1
,,,,,,
2706000,1.3088871,57.45098039,17.913298,41.3227348,41.3227348,1
,,,,,,
2709000,1.3085129,67.27272727,18.090487,48.75885146,48.75885146,1
,,,,,,
2712000,1.3084881,59.36,18.687088,43.8857144,43.8857144,1
,,,,,,
2715000,1.3084881,55.32075472,17.534615,38.88589422,38.88589422,1
,,,,,,
2718000,1.3084881,62.72340426,18.133392,44.97600202,44.97600202,1
,,,,,,
2721000,1.3084881,64.23913043,17.99845,45.86732757,45.86732757,1
,,,,,,
2724000,1.3084881,58.8627451,18.304817,42.92092755,42.92092755,1
,,,,,,
2727000,1.3084631,61.59183673,18.433668,44.59039136,44.59039136,1
,,,,,,
2730000,1.3081731,62.47826087,18.672215,47.31192193,47.31192193,1
,,,,,,
2733000,1.3081732,64.58695652,18.907734,48.05669768,48.05669768,1
,,,,,,
2736000,1.3081732,65.75555556,18.82596,46.8539185,46.8539185,1
,,,,,,
2739000,1.3081732,64.28888889,18.69294,50.38073463,50.38073463,1
,,,,,,
2742000,1.3081731,62.20833333,17.534044,43.80025721,43.80025721,1
,,,,,,
2745000,1.3081732,62.4375,18.590895,45.4193366,45.4193366,1
,,,,,,
2748000,1.3080561,58.7755102,18.208527,42.27178908,42.27178908,1
,,,,,,
2751000,1.307695,62.14583333,18.87322,46.41230086,46.41230086,1
,,,,,,
2754000,1.307695,65.33333333,18.805958,48.20994852,48.20994852,1
,,,,,,
2757000,1.3076952,62.80851064,18.65451,46.33658271,46.33658271,1
,,,,,,
2760000,1.3076952,63.89361702,18.971132,46.8920814,46.8920814,1
,,,,,,
2763000,1.3076952,61.25531915,18.291573,44.70698182,44.70698182,1
,,,,,,
2766000,1.307695,63.59574468,18.823545,46.66788487,46.66788487,1
,,,,,,
2769000,1.3073697,60.75,18.619894,45.09518401,45.09518401,1
,,,,,,
2772000,1.3067647,62.66666667,19.197216,47.97812784,47.97812784,1
,,,,,,
2775000,1.3067646,65.95555556,19.510525,49.47161793,49.47161793,1
,,,,,,
2778000,1.3067645,60.20833333,18.95659,45.68980942,45.68980942,1
,,,,,,
2781000,1.3067646,64.43478261,19.368017,47.48348966,47.48348966,1
,,,,,,
2784000,1.3067646,63.12765957,18.665142,47.32494908,47.32494908,1
,,,,,,
2787000,1.3067646,59.65306122,18.704748,44.00478949,44.00478949,1
,,,,,,
2790000,1.3062685,67.42222222,19.668184,51.54270308,51.54270308,1
,,,,,,
2793000,1.3058022,61.9787234,19.318218,47.15791461,47.15791461,1
,,,,,,
2796000,1.3058022,63.7173913,18.65022,46.66269211,46.66269211,1
,,,,,,
2799000,1.3058022,66.37777778,19.916632,50.60140639,50.60140639,1
,,,,,,
2802000,1.3058022,67.11363636,19.455912,49.82748435,49.82748435,1
,,,,,,
2805000,1.3058022,64.64444444,18.871798,47.42900727,47.42900727,1
,,,,,,
2808000,1.3058022,62.54166667,18.705214,44.20052989,44.20052989,1
,,,,,,
2811000,1.3053238,64.77777778,19.329096,45.99554623,45.99554623,1
,,,,,,
2814000,1.3051132,66.46666667,19.442352,48.16306352,48.16306352,1
,,,,,,
2817000,1.3051131,64.10869565,18.804934,45.43738413,45.43738413,1
,,,,,,
2820000,1.3051132,68.58139535,19.836258,50.71562574,50.71562574,1
,,,,,,
2823000,1.3051131,68.76744186,19.012651,53.08950411,53.08950411,1
,,,,,,
2826000,1.3051131,65.55555556,19.980663,48.85447087,48.85447087,1
,,,,,,
2829000,1.3051131,58.01960784,19.266994,42.94787287,42.94787287,1
,,,,,,
2832000,1.3043721,63.60869565,19.316675,47.92777462,47.92777462,1
,,,,,,
2835000,1.3042471,65.54347826,19.690924,48.74207391,48.74207391,1
,,,,,,
2838000,1.3042473,74.33333333,19.735195,55.98897841,55.98897841,1
,,,,,,
2841000,1.304247,72.7804878,19.741995,56.21024406,56.21024406,1
,,,,,,
2844000,1.3042471,67.59090909,19.559736,50.2497882,50.2497882,1
,,,,,,
2847000,1.3042471,71.63414634,20.174795,55.0934404,55.0934404,1
,,,,,,
2850000,1.304197,68.15555556,20.384703,52.87239508,52.87239508,1
,,,,,,
2853000,1.3036251,67.21428571,19.790892,51.19116181,51.19116181,1
,,,,,,
2856000,1.303625,71.28571429,19.847427,53.67699401,53.67699401,1
,,,,,,
2859000,1.303625,67,20.57411,52.03511871,52.03511871,1
,,,,,,
2862000,1.303625,71.02380952,19.665325,52.62870353,52.62870353,1
,,,,,,
2865000,1.303625,68.48837209,20.755512,53.93684432,53.93684432,1
,,,,,,
2868000,1.303625,67,20.023144,49.45701816,49.45701816,1
,,,,,,
2871000,1.3034871,68.60465116,19.792816,54.38136518,54.38136518,1
,,,,,,
2874000,1.3029526,68.27906977,19.170824,48.86242565,48.86242565,1
,,,,,,
2877000,1.3029528,65.77777778,20.392408,48.96781824,48.96781824,1
,,,,,,
2880000,1.3029528,66.24444444,20.564583,50.5578996,50.5578996,1
,,,,,,
2883000,1.3029528,59.81632653,20.359169,46.98073555,46.98073555,1
,,,,,,
2886000,1.3029528,73.725,20.097775,55.10921888,55.10921888,1
,,,,,,
2889000,1.3029528,68.06818182,20.106804,50.74006857,50.74006857,1
,,,,,,
2892000,1.3027157,66.13636364,20.87112,52.75007887,52.75007887,1
,,,,,,
2895000,1.3022536,69.51162791,20.583035,54.9553014,54.9553014,1
,,,,,,
2898000,1.3022535,67.45454545,20.556694,52.28409923,52.28409923,1
,,,,,,
2901000,1.3022535,74.51282051,21.257633,57.12130109,57.12130109,1
,,,,,,
2904000,1.3022535,68.56818182,19.694765,50.35694809,50.35694809,1
,,,,,,
2907000,1.3022535,71.04878049,20.926956,55.23837387,55.23837387,1
,,,,,,
2910000,1.3022535,72.92682927,20.759928,55.79092477,55.79092477,1
,,,,,,
2913000,1.3019596,70.47619048,20.582283,52.492483,52.492483,1
,,,,,,
2916000,1.3016472,61.47916667,20.931198,46.4541748,46.4541748,1
,,,,,,
2919000,1.3016471,71.48780488,20.814402,56.06550235,56.06550235,1
,,,,,,
2922000,1.3016471,68.90697674,20.5418,51.97968208,51.97968208,1
,,,,,,
2925000,1.3016471,66.81818182,21.149254,53.80714718,53.80714718,1
,,,,,,
2928000,1.3016471,60.59183673,20.62474,43.52252201,43.52252201,1
,,,,,,
2931000,1.3016471,66.84090909,20.4812,50.29843328,50.29843328,1
,,,,,,
2934000,1.3011881,68.51162791,20.810804,49.84888591,49.84888591,1
,,,,,,
2937000,1.3009224,70.97619048,21.162188,54.8222936,54.8222936,1
,,,,,,
2940000,1.3009224,73.65,21.703537,58.7231607,58.7231607,1
,,,,,,
2943000,1.3009223,72,22.084469,56.89430176,56.89430176,1
,,,,,,
2946000,1.3009223,70.48780488,21.573673,56.07847186,56.07847186,1
,,,,,,
2949000,1.3009223,69.02272727,20.725353,50.88772795,50.88772795,1
,,,,,,
2952000,1.3009223,66.90697674,20.237085,52.12343666,52.12343666,1
,,,,,,
2955000,1.3003933,72.12195122,21.315237,54.17083354,54.17083354,1
,,,,,,
2958000,1.300292,73.85,21.653988,56.52383018,56.52383018,1
,,,,,,
2961000,1.300292,64.58695652,21.258965,51.28325856,51.28325856,1
,,,,,,
2964000,1.300292,72.575,21.677643,56.03023087,56.03023087,1
,,,,,,
2967000,1.300292,77.63157895,21.848612,62.31493217,62.31493217,1
,,,,,,
2970000,1.300292,72.78571429,21.343544,55.61163321,55.61163321,1
,,,,,,
2973000,1.3002461,73.02380952,21.884005,57.00549451,57.00549451,1
,,,,,,
2976000,1.2997694,64.30232558,21.397652,51.27486682,51.27486682,1
,,,,,,
2979000,1.2997695,79.55263158,22.104237,63.78526557,63.78526557,1
,,,,,,
2982000,1.2997695,70.3,21.470802,56.20560604,56.20560604,1
,,,,,,
2985000,1.2997695,74.525,21.475883,57.46706147,57.46706147,1
,,,,,,
2988000,1.2997694,78.91891892,21.339188,61.61343739,61.61343739,1
,,,,,,
2991000,1.2997695,77,21.531107,60.05420477,60.05420477,1
,,,,,,
2994000,1.299677,72.04878049,21.887856,54.05525789,54.05525789,1
,,,,,,
2997000,1.2991931,75.97435897,22.074886,59.84530904,59.84530904,1
,,,,,,
3000000,1.2991931,87.85294118,21.96339,69.05282991,69.05282991,1
,,,,,,
3003000,1.2991931,68,21.658388,50.62995727,50.62995727,1
,,,,,,
3006000,1.2991933,71.17073171,22.779314,56.19573402,56.19573402,1
,,,,,,
3009000,1.2991931,79.10810811,22.42912,62.81359116,62.81359116,1
,,,,,,
3012000,1.2991933,75.46153846,22.019207,58.97495847,58.97495847,1
,,,,,,
3015000,1.2989213,67.13333333,22.198792,53.52271873,53.52271873,1
,,,,,,
3018000,1.298373,72.82926829,22.782904,57.28814507,57.28814507,1
,,,,,,
3021000,1.298373,74.12820513,21.939432,59.49854477,59.49854477,1
,,,,,,
3024000,1.298373,71.07142857,21.978073,57.70430844,57.70430844,1
,,,,,,
3027000,1.298373,71.68292683,22.068754,58.37459485,58.37459485,1
,,,,,,
3030000,1.298373,74.575,22.360897,57.61851478,57.61851478,1
,,,,,,
3033000,1.298373,73.2,22.003769,56.78982174,56.78982174,1
,,,,,,
3036000,1.2980397,74.25,22.345882,58.36857738,58.36857738,1
,,,,,,
3039000,1.2977227,87.05882353,22.045603,69.29380198,69.29380198,1
,,,,,,
3042000,1.2977227,75.35897436,22.051702,59.85935104,59.85935104,1
,,,,,,
3045000,1.2977227,70.57142857,21.895748,53.24415865,53.24415865,1
,,,,,,
3048000,1.2977228,76.05128205,22.668722,63.72744389,63.72744389,1
,,,,,,
3051000,1.2977228,67.68181818,21.59713,51.98174147,51.98174147,1
,,,,,,
3054000,1.2977226,82.97222222,22.362171,65.4571077,65.4571077,1
,,,,,,
3057000,1.2975081,72.04878049,23.151924,56.73657971,56.73657971,1
,,,,,,
3060000,1.2974118,70.16666667,22.953714,56.31084896,56.31084896,1
,,,,,,
3063000,1.2974119,72.26829268,21.842363,55.78053816,55.78053816,1
,,,,,,
3066000,1.2974118,78,23.720173,62.35326315,62.35326315,1
,,,,,,
3069000,1.2974119,75.07692308,22.927214,60.36110624,60.36110624,1
,,,,,,
3072000,1.2974118,73.87804878,22.364946,56.20774201,56.20774201,1
,,,,,,
3075000,1.2974119,73.55,23.332745,60.67647161,60.67647161,1
,,,,,,
3078000,1.2969629,78.40540541,22.441631,64.98012259,64.98012259,1
,,,,,,
3081000,1.2968754,73.9,22.668385,59.41297655,59.41297655,1
,,,,,,
3084000,1.2968754,71.37209302,21.69107,54.18662581,54.18662581,1
,,,,,,
3087000,1.2968754,75.64102564,23.089045,59.0132394,59.0132394,1
,,,,,,
3090000,1.2968754,71.775,22.10661,57.34255219,57.34255219,1
,,,,,,
3093000,1.2968754,76.38461538,23.813887,64.4411359,64.4411359,1
,,,,,,
3096000,1.2968485,73.73333333,21.964228,56.58829852,56.58829852,1
,,,,,,
3099000,1.296482,74.57142857,22.94345,57.44673484,57.44673484,1
,,,,,,
3102000,1.296482,73.6,23.613358,60.87525375,60.87525375,1
,,,,,,
3105000,1.2964821,73.36585366,22.163368,55.08681658,55.08681658,1
,,,,,,
3108000,1.296482,90.5625,24.680477,76.91617078,76.91617078,1
,,,,,,
3111000,1.296482,77.17948718,24.005238,60.80205101,60.80205101,1
,,,,,,
3114000,1.2964821,73.075,23.651392,58.98467524,58.98467524,1
,,,,,,
3117000,1.2963656,77.76923077,23.477613,62.67838067,62.67838067,1
,,,,,,
3120000,1.2954911,87.51515152,24.90611,75.81740402,75.81740402,1
,,,,,,
3123000,1.2954911,78.68421053,23.478857,64.21218621,64.21218621,1
,,,,,,
3126000,1.2954911,74.2,23.276434,59.24392447,59.24392447,1
,,,,,,
3129000,1.2954911,75.58974359,22.576097,60.43692168,60.43692168,1
,,,,,,
3132000,1.2954911,86.67647059,23.844116,70.0888811,70.0888811,1
,,,,,,
3135000,1.2954911,83.08823529,23.221357,69.06017878,69.06017878,1
,,,,,,
3138000,1.2952734,70.21428571,23.701202,56.50417805,56.50417805,1
,,,,,,
3141000,1.2948284,80.18918919,23.81607,66.78284119,66.78284119,1
,,,,,,
3144000,1.2948284,83.71428571,24.716467,70.44359763,70.44359763,1
,,,,,,
3147000,1.2948284,78.47368421,24.632902,64.11649975,64.11649975,1
,,,,,,
3150000,1.2948284,79.28205128,23.73662,61.60011707,61.60011707,1
,,,,,,
3153000,1.2948284,83.23529412,23.337412,70.16478342,70.16478342,1
,,,,,,
3156000,1.2948284,82.83333333,24.467133,69.64274139,69.64274139,1
,,,,,,
3159000,1.2945348,77.26315789,24.487394,63.59956947,63.59956947,1
,,,,,,
3162000,1.2941667,78.31578947,23.6797,64.9857384,64.9857384,1
,,,,,,
3165000,1.2941667,76.43589744,24.398859,63.81345221,63.81345221,1
,,,,,,
3168000,1.2941667,79.78378378,23.363684,63.68467841,63.68467841,1
,,,,,,
3171000,1.2941666,80.18918919,24.176802,65.63278925,65.63278925,1
,,,,,,
3174000,1.2941667,79.64864865,23.57472,63.54558476,63.54558476,1
,,,,,,
3177000,1.2941666,77.39473684,23.06256,62.13462383,62.13462383,1
,,,,,,
3180000,1.2936195,93.06060606,24.811548,76.86359885,76.86359885,1
,,,,,,
3183000,1.2932568,76.55263158,24.61763,63.85945973,63.85945973,1
,,,,,,
3186000,1.2932568,75.23076923,24.507145,60.87841225,60.87841225,1
,,,,,,
3189000,1.2932568,76.41025641,25.801273,65.46884326,65.46884326,1
,,,,,,
3192000,1.2932568,86.52941176,25.394236,74.96800282,74.96800282,1
,,,,,,
3195000,1.2932568,76.25641026,24.65265,63.59117547,63.59117547,1
,,,,,,
3198000,1.2932568,87.29411765,23.450207,72.1140399,72.1140399,1
,,,,,,
3201000,1.2926816,82.66666667,25.223858,71.25648228,71.25648228,1
,,,,,,
3204000,1.2925539,81.22222222,24.383875,67.75793481,67.75793481,1
,,,,,,
3207000,1.2925539,76.43589744,24.508955,62.059819,62.059819,1
,,,,,,
3210000,1.292554,87.08823529,25.020027,72.63217348,72.63217348,1
,,,,,,
3213000,1.292554,86.5,24.830961,72.15833103,72.15833103,1
,,,,,,
3216000,1.2925539,80.7027027,23.973452,65.4621491,65.4621491,1
,,,,,,
3219000,1.2925539,77,25.204897,62.52815936,62.52815936,1
,,,,,,
3222000,1.2919232,79.32432432,24.221457,64.35167545,64.35167545,1
,,,,,,
3225000,1.291876,80.35135135,24.47838,63.29586081,63.29586081,1
,,,,,,
